pass_player,rec_player,passing_att,passing_cmp,passing_yds,passing_tds,passing_int,cmp_per_att,yds_per_att,tds_per_att,int_per_att,a,b,c,d,passer_rtg,rec_pos
R.Fitzpatrick,D.Walker,53,39.0,358.0,3.0,0.0,0.735849056604,6.75471698113,0.0566037735849,0.0,2.17924528302,0.938679245283,1.1320754717,2.375,110.416666667,TE
P.Manning,K.Moreno,75,61.0,553.0,3.0,0.0,0.813333333333,7.37333333333,0.04,0.0,2.375,1.09333333333,0.8,2.375,110.722222222,
C.Kaepernick,A.Boldin,116,76.0,1033.0,6.0,0.0,0.655172413793,8.90517241379,0.051724137931,0.0,1.77586206897,1.47629310345,1.03448275862,2.375,111.027298851,WR
R.Griffin,J.Reed,56,43.0,470.0,3.0,1.0,0.767857142857,8.39285714286,0.0535714285714,0.0178571428571,2.33928571429,1.34821428571,1.07142857143,1.92857142857,111.458333333,TE
P.Rivers,D.Woodhead,83,72.0,535.0,6.0,1.0,0.867469879518,6.44578313253,0.0722891566265,0.0120481927711,2.375,0.861445783133,1.44578313253,2.07379518072,112.600401606,RB
P.Manning,E.Decker,135,86.0,1283.0,11.0,3.0,0.637037037037,9.5037037037,0.0814814814815,0.0222222222222,1.68518518519,1.62592592593,1.62962962963,1.81944444444,112.669753086,WR
T.Romo,J.Witten,95,61.0,716.0,8.0,0.0,0.642105263158,7.53684210526,0.0842105263158,0.0,1.71052631579,1.13421052632,1.68421052632,2.375,115.065789474,TE
A.Dalton,M.Jones,80,51.0,712.0,10.0,3.0,0.6375,8.9,0.125,0.0375,1.6875,1.475,2.375,1.4375,116.25,WR
P.Rivers,K.Allen,98,68.0,986.0,8.0,3.0,0.69387755102,10.0612244898,0.0816326530612,0.030612244898,1.9693877551,1.76530612245,1.63265306122,1.60969387755,116.284013605,WR
P.Rivers,E.Royal,63,43.0,556.0,7.0,2.0,0.68253968254,8.8253968254,0.111111111111,0.031746031746,1.9126984127,1.45634920635,2.22222222222,1.58134920635,119.543650794,WR
D.Brees,J.Graham,135,84.0,1190.0,16.0,3.0,0.622222222222,8.81481481481,0.118518518519,0.0222222222222,1.61111111111,1.4537037037,2.37037037037,1.81944444444,120.910493827,TE
M.Glennon,T.Wright,67,49.0,538.0,5.0,0.0,0.731343283582,8.02985074627,0.0746268656716,0.0,2.15671641791,1.25746268657,1.49253731343,2.375,121.361940299,TE
P.Manning,D.Thomas,141,91.0,1425.0,14.0,3.0,0.645390070922,10.1063829787,0.0992907801418,0.0212765957447,1.72695035461,1.77659574468,1.98581560284,1.84308510638,122.207446809,WR
C.Kaepernick,V.Davis,76,47.0,780.0,11.0,2.0,0.618421052632,10.2631578947,0.144736842105,0.0263157894737,1.59210526316,1.81578947368,2.375,1.71710526316,125.0,TE
A.Rodgers,J.Nelson,71,50.0,837.0,7.0,2.0,0.704225352113,11.7887323944,0.0985915492958,0.0281690140845,2.02112676056,2.19718309859,1.97183098592,1.67077464789,131.015258216,WR
J.McCown,A.Jeffery,52,35.0,606.0,4.0,0.0,0.673076923077,11.6538461538,0.0769230769231,0.0,1.86538461538,2.16346153846,1.53846153846,2.375,132.371794872,WR
P.Manning,J.Thomas,89,64.0,781.0,12.0,1.0,0.719101123596,8.77528089888,0.134831460674,0.0112359550562,2.09550561798,1.44382022472,2.375,2.0941011236,133.473782772,TE
N.Foles,D.Jackson,71,50.0,808.0,7.0,1.0,0.704225352113,11.3802816901,0.0985915492958,0.0140845070423,2.02112676056,2.09507042254,1.97183098592,2.02288732394,135.181924883,WR
N.Foles,R.Cooper,57,34.0,673.0,7.0,0.0,0.59649122807,11.8070175439,0.122807017544,0.0,1.48245614035,2.20175438596,2.375,2.375,140.570175439,
